gameId,game,start,end,text,speaker,trial,role,echo,description,on_topic
uw4Hv2cS5RgAxMQPS,game25,512.94,516.94,"Well, is there anything that it looks like?",R,5,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,516.94,518.94,Anything that could help you figure out?,R,5,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,518.94,520.94,Mine looks like this.,id169,5,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,520.94,525.94,This one looks like a sun and  stairs.,id169,5,L,NA,a sun and stairs,Y
uw4Hv2cS5RgAxMQPS,game25,525.94,529.94,This one looks like a girl that is kneeling down.,id169,5,L,NA,a girl that is kneeling down,Y
uw4Hv2cS5RgAxMQPS,game25,529.94,534.94,"OK, so then which one of those two do you think is in the black box?",R,5,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,534.94,538.94,The girl has the tape.,id170,5,S,NA,the girl has the tape,Y
uw4Hv2cS5RgAxMQPS,game25,538.94,539.94,What was that?,R,5,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,539.94,543.94,The girl that has the tape.,id170,5,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,543.94,546.94,The girl that has the dress.,id170,5,S,NA,the girl that has the dress,Y
uw4Hv2cS5RgAxMQPS,game25,546.94,547.94,The one that has the dress?,R,5,NA,x,NA,NA
uw4Hv2cS5RgAxMQPS,game25,547.94,548.94,Yeah.,id170,5,S,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,548.94,552.94,"OK, then which one do you think has the dress?",R,5,NA,x,NA,NA
uw4Hv2cS5RgAxMQPS,game25,552.94,553.94,The girl.,id169,5,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,553.94,555.94,"OK, then tap your answer.",R,5,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,555.94,557.94,Whatever you think you know.,R,5,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,557.94,558.94,Nice.,R,5,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,558.94,559.94,"OK, cool.",R,5,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,559.94,560.94,And now we're going to switch back.,R,6,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,560.94,561.94,And you're going to be the guest here.,R,6,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,561.94,565.94,And you're going to be the teller.,R,6,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,565.94,566.94,So.,R,6,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,566.94,568.94,A tower.,id169,6,S,NA,a tower,Y
uw4Hv2cS5RgAxMQPS,game25,568.94,570.94,And stairs.,id169,6,S,NA,and stairs,Y
uw4Hv2cS5RgAxMQPS,game25,570.94,573.94,"Oh, so you're going to explain which one is in the box.",R,6,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,NA,NA,That one gives me the stairs and that one gives me the tower.,id170,6,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,574.94,576.94,"Yeah, so you've got to explain it to [id170] though.",R,6,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,576.94,577.94,Explain it to [id170].,R,6,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,577.94,579.94,It is a tower.,id169,6,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,579.94,580.94,Power?,id170,6,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,580.94,582.94,Tower!,id169,6,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,582.94,584.94,"OK, so then pick your answer.",R,6,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,584.94,589.94,Whichever one do you think is the tower?,R,6,NA,x,NA,NA
uw4Hv2cS5RgAxMQPS,game25,589.94,590.94,Nice.,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,590.94,591.94,OK.,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,591.94,592.94,And now we're going to switch back.,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,592.94,593.94,And now it's your turn to be the teller.,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,593.94,594.94,You guys got it.,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,594.94,595.94,You guys are figuring it out.,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,595.94,599.94,Mine has a tail and a man who has a shoe on his back.,id170,7,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,599.94,602.94,"So remember, you're only explaining the one that has the box around it.",R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,618.94,620.94,The one that has the tail.,id170,7,S,NA,has the tail,Y
uw4Hv2cS5RgAxMQPS,game25,621.94,623.94,Mind is in the mean.,id169,7,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,623.94,625.94,"Oh, so only the teller is going to explain.",R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,625.94,627.94,So which one do you think?,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,627.94,629.94,Which one has the box?,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,629.94,631.94,"The tail, the tad.",id170,7,S,NA,the tad,Y
uw4Hv2cS5RgAxMQPS,game25,NA,NA,The tad?,id169,7,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,635.94,636.94,I don't know.,id170,7,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,636.94,638.94,You want to ask some questions?,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,638.94,639.94,OK.,id169,7,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,639.94,642.94,What does it look like to you?,id169,7,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,642.94,643.94,A tad.,id170,7,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,643.94,644.94,A tad?,id169,7,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,644.94,645.94,No.,id170,7,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,645.94,647.94,A tad.,id170,7,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,647.94,648.94,A tad?,id169,7,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,648.94,649.94,No.,id170,7,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,658.94,660.94,I don't know where you can describe it.,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,660.94,664.94,"Another, like, a different way of saying what it looks like.",R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,667.94,672.94,"Oh, why don't you take your best guess about which one it is?",R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,672.94,677.94,I think it's like a circle.,id169,7,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,677.94,679.94,Do you see a circle?,id169,7,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,679.94,681.94,No.,id170,7,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,684.94,690.94,Tell me what shapes you see in your cave.,id169,7,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,690.94,694.94,"Ellen, what shapes do you see in your cave?",R,7,NA,x,NA,NA
uw4Hv2cS5RgAxMQPS,game25,694.94,705.94,"I see two triangle, a triangle, and one triangle, and a big triangle.",id170,7,S,NA,"two triangle, a triangle, and one triangle, and a big triangle",Y
uw4Hv2cS5RgAxMQPS,game25,705.94,706.94,OK.,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,706.94,709.94,"OK, that will remind me of the person.",id169,7,L,NA,the person,Y
uw4Hv2cS5RgAxMQPS,game25,709.94,710.94,OK.,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,710.94,715.94,Do you want to tap your answer and take your best guess at it?,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,715.94,716.94,OK.,R,7,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,716.94,717.94,So it's the other one.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,717.94,719.94,"But that's OK, because there's going to be one.",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,719.94,721.94,"Now, you're going to be the guessing.",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,721.94,722.94,"Oh, he fell.",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,722.94,724.94,And you're going to be the teller.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,724.94,726.94,How does he make that noise?,id169,8,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,726.94,727.94,What noise?,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,727.94,729.94,My hand.,id170,8,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,729.94,731.94,"Oh, when he hit the ground, I guess.",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,731.94,732.94,OK.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,732.94,734.94,"So you're going to be the teller, and you're going to be the guessing.",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,734.94,736.94,"So can you tell, [id170]?",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,736.94,737.94,OK.,id169,8,S,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,737.94,739.94,I see one shape that is like...,id169,8,S,NA,one shape,Y
uw4Hv2cS5RgAxMQPS,game25,739.94,742.94,"Oh, we're going to use our words in this one, not our bodies.",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,742.94,745.94,So just try to describe it without using your hands.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,745.94,752.94,"It's like, you know, like a thing, like this, and this, and it has like that.",id169,8,S,NA,"a thing, like this",Y
uw4Hv2cS5RgAxMQPS,game25,752.94,754.94,Try to explain it just using your words.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,754.94,755.94,So can you explain this?,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,755.94,766.94,"A triangle, and a square, and a big, like...",id169,8,S,NA,a triangle and a square and a big,Y
uw4Hv2cS5RgAxMQPS,game25,767.94,770.94,"Well, it connects like a square.",id169,8,S,NA,connects like a square,Y
uw4Hv2cS5RgAxMQPS,game25,770.94,772.94,Does it have like a square?,id169,8,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,772.94,773.94,OK.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,773.94,779.94,And it's maybe a rectangle?,id169,8,S,NA,maybe a rectangle,Y
uw4Hv2cS5RgAxMQPS,game25,779.94,782.94,"[id170], do you have any guesses of which one it is?",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,782.94,783.94,I don't know what shape.,id169,8,S,NA,I don’t know what shape,Y
uw4Hv2cS5RgAxMQPS,game25,783.94,785.94,No?,id170,8,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,785.94,787.94,"Then do you want to ask, [id169] some questions?",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,787.94,790.94,"Oh, yeah, I want to do it.",id170,8,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,790.94,791.94,"Oh, yeah.",id170,8,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,791.94,792.94,OK.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,792.94,794.94,"Well, if you know what one is, then you can just tap your answer,",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,794.94,795.94,which one do you think it is.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,795.94,796.94,Or you can ask [id169] some questions.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,796.94,798.94,"No, I want to do it.",R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,798.94,799.94,OK.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,799.94,800.94,Nice.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,800.94,801.94,OK.,R,8,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,801.94,802.94,Then now we're going to switch back.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,802.94,803.94,"Oh, sorry.",R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,803.94,804.94,All righty.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,804.94,809.94,And now you're going to be the guesser and you're going to be the teller.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,809.94,813.94,So can you tell [id169] what you see in the black box?,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,813.94,814.94,No?,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,814.94,815.94,Why not?,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,815.94,816.94,I don't know.,id170,9,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,816.94,821.94,"Oh, they were doing the black box on the tower.",id170,9,S,NA,the black box on the tower,Y
uw4Hv2cS5RgAxMQPS,game25,821.94,822.94,The tower?,R,9,NA,x,NA,NA
uw4Hv2cS5RgAxMQPS,game25,822.94,823.94,No.,id170,9,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,823.94,824.94,OK.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,824.94,825.94,Who made this guy?,id169,9,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,825.94,827.94,I don't know where he came from.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,827.94,829.94,Did you buy him?,id170,9,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,829.94,830.94,I don't know.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,830.94,832.94,He was just in here where I got here.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,832.94,838.94,So can you explain what it looks like in the black box for [id169]?,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,838.94,841.94,A door?,id170,9,S,NA,a door,Y
uw4Hv2cS5RgAxMQPS,game25,841.94,842.94,A door.,id170,9,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,842.94,843.94,Where is your house?,id169,9,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,843.94,844.94,A door?,id170,9,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,844.94,845.94,Your house.,id169,9,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,845.94,847.94,It's not here.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,847.94,849.94,It's kind of out of the way.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,849.94,850.94,But let’s focus on the game.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,850.94,852.94,Let's try to finish it.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,852.94,859.94,"So, [id170], could you give the description again?",R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,859.94,860.94,Yes.,id170,9,S,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,860.94,866.94,About what's in the black box for [id169] and Murphy to guess.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,866.94,868.94,Can you give me your best shot?,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,868.94,871.94,Anything you think of when you look at the picture?,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,871.94,874.94,I don't know.,id170,9,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,874.94,876.94,A door?,id170,9,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,876.94,878.94,OK.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,878.94,879.94,A door.,R,9,NA,x,NA,NA
uw4Hv2cS5RgAxMQPS,game25,879.94,881.94,Yeah.,id170,9,S,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,881.94,886.94,"So, [id169], do you based on that, do you want to guess?",R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,889.94,892.94,I don't see a door in here.,id169,9,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,892.94,894.94,Then do you want to ask [id170] some questions?,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,894.94,896.94,No.,id169,9,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,896.94,897.94,OK.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,897.94,899.94,Let's get ready.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,899.94,902.94,I want to hit it.,id170,9,S,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,902.94,903.94,OK.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,903.94,905.94,"Well, you can hit it once you tell the description.",R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,905.94,907.94,"Once you explain it to [id170], because you're the teller right now.",R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,907.94,910.94,"But once you're done being the teller, then you're going to be the guesser.",R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,910.94,918.94,"So, can you tell [id169] some more about what's in the black box?",R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,918.94,920.94,"[id169], do you want to take your best guess?",R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,920.94,922.94,That was in the box.,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,922.94,923.94,Which one?,R,9,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,923.94,925.94,Can you hit it?,id170,9,S,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,925.94,926.94,OK.,R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,926.94,928.94,And now we're going to switch back.,R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,928.94,934.94,"And now you're going to be the teller, and you're going to be the guesser.",R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,934.94,937.94,So can you tell [id170] what you see in the black box?,R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,937.94,942.94,I see a door with a square.,id169,10,S,NA,a door with a square,Y
uw4Hv2cS5RgAxMQPS,game25,942.94,945.94,OK.,R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,945.94,947.94,"So, which one do you think it is?",R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,947.94,949.94,A door with a square?,R,10,NA,x,NA,NA
uw4Hv2cS5RgAxMQPS,game25,949.94,950.94,No.,id170,10,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,950.94,951.94,"No, yes.",id170,10,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,951.94,953.94,"I mean, no.",id170,10,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,953.94,954.94,Listen to [id169]'s description.,R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,954.94,956.94,I like this.,R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,956.94,959.94,"No, the guy who put it on his shoe.",id170,10,L,NA,the guy who put it on his shoe,Y
uw4Hv2cS5RgAxMQPS,game25,959.94,961.94,"Oh, you're going to be guessing right now.",R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,961.94,963.94,So listen to what [id169] is saying.,R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,963.94,975.94,Do you have the one that has a square up and a door and a thing that links this?,id169,10,S,NA,a square up and a door and a thing that links this,Y
uw4Hv2cS5RgAxMQPS,game25,975.94,977.94,Did you hear [id169]?,R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,977.94,979.94,"OK, then which one do you think it is?",R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,979.94,982.94,This one.,id170,10,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,982.94,984.94,"Oh, that's the other one.",R,10,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,984.94,986.94,"It's OK though, because we're going to switch back now.",R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,986.94,992.94,"So now you're turn to be the teller, and you're turn to be the guesser.",R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,993.94,997.94,It's OK.,R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,997.94,1000.94,"So yeah, you're trying to be the teller.",R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1000.94,1004.94,So can you tell [id169] what you see in the black box?,R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1004.94,1011.94,Can you give it your best shot as much as you can say about what it looks like?,R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1011.94,1015.94,"Can you use a car or a bicycle, or do you walk?",id169,11,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1015.94,1020.94,"I can tell you after the game is over, but we should focus on the game right now.",R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1020.94,1022.94,"We'll be back to the classroom, then I can tell you.",R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1022.94,1024.94,"Alright, so can you...",R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1027.94,1029.94,I can tell you guys...,R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1029.94,1037.94,"I'll tell you guys after, but can you tell [id169] what you see in the black box?",R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1037.94,1042.94,"OK, [id169], do you want to take your best guess at which one it is?",R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1042.94,1045.94,Or do you want to ask all these questions?,R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,NA,NA,"[id170], what do you think it looks like?",id169,11,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,NA,NA,I might put in a taytan house and see what [incomprehensible] dress,id170,11,S,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,NA,NA,Can I press it?,id169,11,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1046.94,1056.94,If you think you know which one it is...,R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1056.94,1058.94,Can I press it too?,id170,11,S,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1058.94,1060.94,I think it’s this one,id169,11,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,1060.94,1062.94,"OK, then tap it.",R,11,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1062.94,1065.94,"Nice, OK, cool.",R,12,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1065.94,1067.94,"Oh, they're connected!",id170,12,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1067.94,1069.94,"Now it's your turn to guess, and your turn to tell.",R,12,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1069.94,1072.94,So can you describe what's in the black box?,R,12,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1073.94,1079.94,It's a girl that is kneeling down.,id169,12,S,NA,a girl that is kneeling down,Y
uw4Hv2cS5RgAxMQPS,game25,1079.94,1081.94,OK.,R,12,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1085.94,1087.94,Is that the other one?,id170,12,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,1087.94,1088.94,What?,R,12,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1088.94,1090.94,The other one with the tower.,id170,12,L,NA,the other one with a tower,Y
uw4Hv2cS5RgAxMQPS,game25,1090.94,1093.94,"Yeah, so then she just gave a description.",R,12,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1093.94,1096.94,So then do you want to choose which one you think it is?,R,12,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1096.94,1097.94,Yeah.,id170,12,L,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1097.94,1101.94,"OK, so click the answer that you think it is.",R,12,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1101.94,1102.94,You guys are doing great.,R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1102.94,1103.94,Awesome.,R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1103.94,1106.94,"OK, and now we're going to switch again, and you're going to be the guesser, and you're going to be the teller.",R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1106.94,1108.94,You guys figured it out.,R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1108.94,1113.94,"OK, so now can you tell [id169] what you see?",R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1113.94,1115.94,"Well, based on what you think.",R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1115.94,1118.94,"Like, if you look at the two pictures, which one do you think...",R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1118.94,1122.94,How would you describe it to [id169]?,R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1123.94,1126.94,"[id169], OK.",R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1126.94,1127.94,OK.,R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1127.94,1131.94,"Irving, do you want to ask another question about which one it is?",R,13,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1131.94,1133.94,What does it look like to you?,id169,13,L,NA,NA,Y
uw4Hv2cS5RgAxMQPS,game25,1133.94,1140.94,"A man who taken her pudding on his tooth, and a tower.",id170,13,S,NA,a man who taken her pudding on his tooth and a tower,Y
uw4Hv2cS5RgAxMQPS,game25,1140.94,1142.94,"OK, nice.",R,14,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1142.94,1144.94,"OK, and now we go back.",R,14,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1144.94,1146.94,You're re[id170] good at telling.,R,14,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1146.94,1148.94,"OK, now do you want to be the teller?",R,14,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1148.94,1152.94,"OK, the one with the box.",id169,14,S,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1152.94,1154.94,Tell [id170].,R,14,NA,NA,NA,NA
uw4Hv2cS5RgAxMQPS,game25,1154.94,1160.94,"It looks like a door, a square, and one like this, again.",id169,14,S,NA,"a door, a square, and one like this",Y
uw4Hv2cS5RgAxMQPS,game25,1160.94,1162.94,Can you use your words to explain what that is?,R,14,NA,NA,NA,NA
