gameId,game,start,end,text,speaker,trial,role,echo,description
5T8wESy34MKBRkBJr,game46,352,355,Go ahead and touch it.,M,6,NA,NA,NA
5T8wESy34MKBRkBJr,game46,355,357,One more time.,M,6,NA,NA,NA
5T8wESy34MKBRkBJr,game46,357,359,We want to be super gentle. Quick touch.,M,6,NA,NA,NA
5T8wESy34MKBRkBJr,game46,359,361,Okay.,M,6,NA,NA,NA
5T8wESy34MKBRkBJr,game46,361,363,Ready? Quick touch.,M,6,NA,NA,NA
5T8wESy34MKBRkBJr,game46,363,365,There we go.,M,6,NA,NA,NA
5T8wESy34MKBRkBJr,game46,365,367,Great.,I,7,NA,NA,NA
5T8wESy34MKBRkBJr,game46,367,369,Let's pass it on.,I,7,NA,NA,NA
5T8wESy34MKBRkBJr,game46,369,371,"What do we see, [id23]?",I,7,NA,NA,NA
5T8wESy34MKBRkBJr,game46,373,376,A guy with a paper thing.,id23,7,S,NA,a guy with a paper thing
5T8wESy34MKBRkBJr,game46,376,378,A guy with a paper thing.,I,7,NA,Y,NA
5T8wESy34MKBRkBJr,game46,378,380,Do you see a guy with a paper thing?,I,7,NA,Y,NA
5T8wESy34MKBRkBJr,game46,382,384,"Oh, great.",I,7,NA,NA,NA
5T8wESy34MKBRkBJr,game46,384,386,Yeah!,id24,7,L,NA,NA
5T8wESy34MKBRkBJr,game46,386,388,Here you go.,M,8,NA,NA,NA
5T8wESy34MKBRkBJr,game46,388,390,Now what do we see in the box?,I,8,NA,NA,NA
5T8wESy34MKBRkBJr,game46,390,392,A box with a boat.,id24,8,S,NA,a box with a boat
5T8wESy34MKBRkBJr,game46,392,394,A box with a boat.,I,8,NA,Y,NA
5T8wESy34MKBRkBJr,game46,394,396,Got it.,M,8,NA,NA,NA
5T8wESy34MKBRkBJr,game46,396,398,Touch it.,M,9,NA,NA,NA
5T8wESy34MKBRkBJr,game46,398,400,Great.,M,9,NA,NA,NA
5T8wESy34MKBRkBJr,game46,400,402,Let's pass it on.,I,9,NA,NA,NA
5T8wESy34MKBRkBJr,game46,402,406,Now what do we see?,I,9,NA,NA,NA
5T8wESy34MKBRkBJr,game46,406,408,That.,id23,9,S,NA,NA
5T8wESy34MKBRkBJr,game46,408,410,What do you see in the box?,M,9,NA,NA,NA
5T8wESy34MKBRkBJr,game46,410,414,A person looking down.,id23,9,S,NA,a person looking down
5T8wESy34MKBRkBJr,game46,414,418,A person looking down.,M,9,NA,Y,NA
5T8wESy34MKBRkBJr,game46,418,420,Touch the one you think it is,M,9,NA,NA,NA
5T8wESy34MKBRkBJr,game46,420,422,Touch it.,M,9,NA,NA,NA
5T8wESy34MKBRkBJr,game46,422,426,There's two red little friends walking around.,id23,9,S,NA,NA
5T8wESy34MKBRkBJr,game46,426,428,There you go.,M,9,NA,NA,NA
5T8wESy34MKBRkBJr,game46,428,430,That's okay.,M,10,NA,NA,NA
5T8wESy34MKBRkBJr,game46,430,432,What do we see here?,I,10,NA,NA,NA
5T8wESy34MKBRkBJr,game46,432,434,What do we see?,I,10,NA,NA,NA
5T8wESy34MKBRkBJr,game46,434,436,A walk.,id24,10,S,NA,a walk
5T8wESy34MKBRkBJr,game46,436,438,A walk.,I,10,NA,Y,NA
5T8wESy34MKBRkBJr,game46,440,442,Don't see a walk?,I,10,NA,Y,NA
5T8wESy34MKBRkBJr,game46,442,444,Okay.,I,10,NA,NA,NA
5T8wESy34MKBRkBJr,game46,444,448,Let's try to tell a little bit more about what we see.,I,10,NA,NA,NA
5T8wESy34MKBRkBJr,game46,448,460,A walk and what else?,I,10,NA,Y,NA
5T8wESy34MKBRkBJr,game46,460,462,Does it only look like a walk?,I,10,NA,Y,NA
5T8wESy34MKBRkBJr,game46,462,464,Okay.,I,10,NA,NA,NA
5T8wESy34MKBRkBJr,game46,464,466,Let's try to make our best guess.,I,10,NA,NA,NA
5T8wESy34MKBRkBJr,game46,466,472,Which one looks like a walk?,I,10,NA,NA,NA
5T8wESy34MKBRkBJr,game46,472,474,That's okay.,M,11,NA,NA,NA
5T8wESy34MKBRkBJr,game46,474,476,No.,id24,11,L,NA,NA
5T8wESy34MKBRkBJr,game46,476,478,That's okay if we're wrong.,M,11,NA,NA,NA
5T8wESy34MKBRkBJr,game46,478,480,Now what do we see?,I,11,NA,NA,NA
5T8wESy34MKBRkBJr,game46,480,482,A boat.,id23,11,S,NA,a boat
5T8wESy34MKBRkBJr,game46,482,484,See a boat.,I,11,NA,Y,NA
5T8wESy34MKBRkBJr,game46,484,486,Great.,I,11,NA,NA,NA
5T8wESy34MKBRkBJr,game46,486,488,Yes.,id24,11,L,NA,NA
5T8wESy34MKBRkBJr,game46,488,490,All right.,M,12,NA,NA,NA
5T8wESy34MKBRkBJr,game46,490,492,Now your turn to describe or tell.,M,12,NA,NA,NA
5T8wESy34MKBRkBJr,game46,492,494,What do we see there?,I,12,NA,NA,NA
5T8wESy34MKBRkBJr,game46,494,496,A dog.,id24,12,S,NA,a dog
5T8wESy34MKBRkBJr,game46,496,498,And.,id24,12,S,NA,NA
5T8wESy34MKBRkBJr,game46,500,502,What does it look like?,M,12,NA,NA,NA
5T8wESy34MKBRkBJr,game46,502,506,I mean a camera?,id24,12,S,NA,a camera
5T8wESy34MKBRkBJr,game46,506,508,A camera?,I,12,NA,Y,NA
5T8wESy34MKBRkBJr,game46,508,510,A camera.,M,12,NA,Y,NA
5T8wESy34MKBRkBJr,game46,510,512,Hmm.,I,12,NA,NA,NA
5T8wESy34MKBRkBJr,game46,512,514,And what?,id23,12,L,NA,NA
5T8wESy34MKBRkBJr,game46,516,518,That's okay.,I,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,518,520,That's all right.,I,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,520,522,That's okay.,I,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,522,524,I can't remember what it looks like.,id24,13,L,NA,NA
5T8wESy34MKBRkBJr,game46,524,526,Now what do we see in the box?,I,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,528,530,A person jumping again.,id23,13,S,NA,a person jumping
5T8wESy34MKBRkBJr,game46,530,532,A person jumping again.,I,13,NA,Y,NA
5T8wESy34MKBRkBJr,game46,538,540,Great.,I,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,540,542,Let's pass it on.,I,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,542,544,We're done.,I,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,544,546,Thank you guys for playing our game and helping Smurfie.,M,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,546,548,Thank you guys so much.,I,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,548,550,"All right, my friends. I'm going to go ahead and turn off the camera.",M,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,550,552,Do you guys want to wave bye?,M,13,NA,NA,NA
5T8wESy34MKBRkBJr,game46,552,560,Bye bye.,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,0,1,It should be ready.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,1,2,Are you guys ready?,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,4,9,"Okay, so my friends, today we will be playing a matching game.",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,9,11,Do you guys know what a matching game is?,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,13,14,Let me show you how it works.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,15,17,This is going to be Smurphy.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,17,18,Let's say hi to Smurphy.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,18,19,Hi Smurphy.,id26,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,19,20,Hi.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,20,21,Hi.,id25,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,21,24,Now Smurphy really wants to play this game today.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,24,27,And he specifically wants to guess.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,27,32,"So in front of you guys, you will see two pictures on your screens.",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,32,37,But only one of you friends will see a picture in a black box.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,37,38,Okay?,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,38,41,And Smurphy wants to guess that picture in the black box.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,41,44,"So let's say [id26], you'll have Smurphy, right?",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,44,49,"If you have Smurphy, you will help Smurphy guess which picture is in the black box.",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,49,50,Okay?,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,50,56,"But if [id25], you don't have Smurphy, you will tell [id26] and Smurphy what you see in the black box.",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,56,59,So that they can make the right choice.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,59,60,Yeah?,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,60,61,So let's try it out.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,61,63,"[id26], let's say you have Smurphy.",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,63,66,Will you be the guesser or will you be the teller?,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,66,68,I will be the teller.,id26,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,68,71,You will be the guesser because Smurphy wants to guess.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,71,72,Okay.,id26,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,72,77,"And [id25], if you don't have Smurphy, will you be the guesser or will you be the teller?",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,77,78,The teller?,id25,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,78,84,You will be the teller because you will tell Smurphy and [id26] what you see in the black box.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,84,90,"Now, so to make our decisions, we will just tap on the screen once and that'll seal it.",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,90,93,"Now, on the screen, you will see an image.",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,93,97,"If you see a smiley face, a happy face, then great.",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,97,102,It was a match and you found the picture that was in the black box.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,102,109,"If you see a sad face, it wasn't a match, but it's completely okay and we will move on to the next round.",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,109,111,Does that sound good to you guys?,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,111,113,Do we have any questions?,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,113,115,Do you have any questions?,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,115,116,No.,id26,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,116,118,"Okay, so should we try it out?",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,118,119,Okay.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,119,124,"So to begin the game, we will both tap on the blue arrow.",I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,124,125,Yes.,I,NA,NA,NA,NA
X3KGngsmofwhPuzW2,game47,125,127,"Well, let's see.",I,0,NA,NA,NA
X3KGngsmofwhPuzW2,game47,127,130,So it looks like [id26] has a picture in the black box.,I,0,NA,NA,NA
X3KGngsmofwhPuzW2,game47,130,133,"So [id25], you will hold Smurphy and we will guess.",I,0,NA,NA,NA
X3KGngsmofwhPuzW2,game47,133,134,Okay.,I,0,NA,NA,NA
X3KGngsmofwhPuzW2,game47,134,137,"So [id26], what do we see in the black box?",I,0,NA,NA,NA
X3KGngsmofwhPuzW2,game47,137,138,A doggy.,id26,0,S,NA,a doggy
X3KGngsmofwhPuzW2,game47,138,140,She sees a doggy.,I,0,NA,Y,NA
X3KGngsmofwhPuzW2,game47,140,141,Do you see a doggy?,I,0,NA,Y,NA
X3KGngsmofwhPuzW2,game47,141,145,Mm-hmm.,id25,0,L,NA,NA
X3KGngsmofwhPuzW2,game47,145,146,Great.,I,1,NA,NA,NA
X3KGngsmofwhPuzW2,game47,146,150,And now we will move on and [id26] will be guessing.,I,1,NA,NA,NA
X3KGngsmofwhPuzW2,game47,150,152,"So [id25], what do we see in the black box?",I,1,NA,NA,NA
X3KGngsmofwhPuzW2,game47,152,154,It's apple.,id25,1,S,NA,an apple
X3KGngsmofwhPuzW2,game47,154,155,Do you see an apple?,I,1,NA,Y,NA
X3KGngsmofwhPuzW2,game47,155,157,Let's press it.,I,1,NA,NA,NA
X3KGngsmofwhPuzW2,game47,157,158,Great job.,I,1,NA,NA,NA
X3KGngsmofwhPuzW2,game47,158,160,So we'll just continue like this.,I,2,NA,NA,NA
X3KGngsmofwhPuzW2,game47,160,163,"So [id25], you can hold Smurphy now.",I,2,NA,NA,NA
X3KGngsmofwhPuzW2,game47,163,166,"And [id26], what do we see in the black box now?",I,2,NA,NA,NA
X3KGngsmofwhPuzW2,game47,166,167,A birdie.,id26,2,S,NA,NA
X3KGngsmofwhPuzW2,game47,167,169,A birdie.,I,2,NA,Y,NA
X3KGngsmofwhPuzW2,game47,169,172,Is this the birdie or is this the birdie?,id25,2,L,NA,NA
X3KGngsmofwhPuzW2,game47,172,173,Hmm.,I,2,NA,NA,NA
X3KGngsmofwhPuzW2,game47,173,176,Can we tell [id25] a little bit more about what you see?,I,2,NA,NA,NA
X3KGngsmofwhPuzW2,game47,176,179,I see a birdie that's flying.,id26,2,S,NA,a birdie that’s flying
X3KGngsmofwhPuzW2,game47,179,181,She sees a birdie that's flying.,I,2,NA,Y,NA
X3KGngsmofwhPuzW2,game47,181,184,Could it be this one?,id25,2,L,NA,NA
X3KGngsmofwhPuzW2,game47,184,189,"If you think that's your match, we just press it.",I,2,NA,NA,NA
X3KGngsmofwhPuzW2,game47,189,190,That's okay.,I,3,NA,NA,NA
X3KGngsmofwhPuzW2,game47,190,192,We'll move on to the next round.,I,3,NA,NA,NA
X3KGngsmofwhPuzW2,game47,192,194,Thank you guys for helping.,I,3,NA,NA,NA
X3KGngsmofwhPuzW2,game47,194,197,"Now what do we see, [id25]?",I,3,NA,NA,NA
X3KGngsmofwhPuzW2,game47,197,204,A person maybe walking-,id25,3,S,NA,NA
X3KGngsmofwhPuzW2,game47,204,206,A person that's walking.,id25,3,S,NA,a person that’s walking
X3KGngsmofwhPuzW2,game47,206,214,I see a person that's walking.,id25,3,S,NA,NA
X3KGngsmofwhPuzW2,game47,214,217,"It's an interesting one, huh?",I,3,NA,NA,NA
X3KGngsmofwhPuzW2,game47,217,226,Yeah.,I,3,NA,NA,NA
X3KGngsmofwhPuzW2,game47,226,233,It kind of looks like...,id25,3,S,NA,NA
X3KGngsmofwhPuzW2,game47,233,244,Smurfy wants to make a good guess.,I,3,NA,NA,NA
X3KGngsmofwhPuzW2,game47,244,247,Maybe it looks like person that doesn't have any arms.,id26,3,L,NA,NA
X3KGngsmofwhPuzW2,game47,247,249,Does it look like that?,I,3,NA,NA,NA
X3KGngsmofwhPuzW2,game47,249,250,Kind of.,id25,3,S,NA,NA
X3KGngsmofwhPuzW2,game47,250,251,Kind of.,I,3,NA,NA,NA
X3KGngsmofwhPuzW2,game47,251,255,It might look like an angel.,id25,3,S,NA,an angel
X3KGngsmofwhPuzW2,game47,255,256,That's okay.,I,4,NA,NA,NA
X3KGngsmofwhPuzW2,game47,256,259,We can move on to the next one.,I,4,NA,NA,NA
X3KGngsmofwhPuzW2,game47,259,261,Thank you guys for communicating.,I,4,NA,NA,NA
X3KGngsmofwhPuzW2,game47,261,262,There you go.,I,4,NA,NA,NA
X3KGngsmofwhPuzW2,game47,262,268,Now [id26] what do we see in this black box?,I,4,NA,NA,NA
X3KGngsmofwhPuzW2,game47,268,271,Why is this the same thing?,id26,4,S,NA,NA
X3KGngsmofwhPuzW2,game47,271,274,We'll just describe what we see in the black box.,I,4,NA,NA,NA
X3KGngsmofwhPuzW2,game47,274,276,What does it look like?,I,4,NA,NA,NA
X3KGngsmofwhPuzW2,game47,276,280,A person.,id26,4,S,NA,a person
X3KGngsmofwhPuzW2,game47,280,287,I don't know if that's a person.,id26,4,S,NA,NA
X3KGngsmofwhPuzW2,game47,287,291,It looks like a person but it's not.,id26,4,S,NA,looks like a person but it’s not
X3KGngsmofwhPuzW2,game47,291,293,The one in the black box?,I,4,NA,NA,NA
X3KGngsmofwhPuzW2,game47,293,300,It looks like a person but it's not.,I,4,NA,Y,NA
X3KGngsmofwhPuzW2,game47,300,301,That's okay.,I,5,NA,NA,NA
X3KGngsmofwhPuzW2,game47,301,303,We'll move on to the next one.,I,5,NA,NA,NA
X3KGngsmofwhPuzW2,game47,303,304,Here you go.,I,5,NA,NA,NA
X3KGngsmofwhPuzW2,game47,304,306,"You'll be guessing, okay?",I,5,NA,NA,NA
X3KGngsmofwhPuzW2,game47,306,309,"[id25], what do we see in the black box?",I,5,NA,NA,NA
X3KGngsmofwhPuzW2,game47,309,323,I don't know if it's a water fountain but it kind of looks like it.,id25,5,S,NA,a water fountain
X3KGngsmofwhPuzW2,game47,323,327,It kind of looks like a water fountain.,I,5,NA,Y,NA
X3KGngsmofwhPuzW2,game47,327,333,"If that's your match, go ahead and press it.",I,5,NA,NA,NA
X3KGngsmofwhPuzW2,game47,333,334,Great.,I,6,NA,NA,NA
X3KGngsmofwhPuzW2,game47,334,339,You guys helped Smurfy find the match.,I,6,NA,NA,NA
X3KGngsmofwhPuzW2,game47,339,343,"[id26], what do we see in the black box now?",I,6,NA,NA,NA
X3KGngsmofwhPuzW2,game47,343,349,"I see, maybe that’s  a Lego.",id26,6,S,NA,a lego
X3KGngsmofwhPuzW2,game47,349,352,You see a Lego?,I,6,NA,NA,NA
X3KGngsmofwhPuzW2,game47,352,355,I don't know if I see a Lego.,id25,6,L,NA,NA
X3KGngsmofwhPuzW2,game47,355,358,I don't know what it's that.,id26,6,S,NA,NA
X3KGngsmofwhPuzW2,game47,358,363,Why is this not a person without any arms and I don't know what it is?,id26,6,S,NA,not a person without any arms
X3KGngsmofwhPuzW2,game47,363,369,She says it's kind of not a person without any arms.,I,6,NA,Y,NA
X3KGngsmofwhPuzW2,game47,369,370,Great.,I,7,NA,NA,NA
X3KGngsmofwhPuzW2,game47,370,371,Yeah.,id26,7,L,NA,NA
X3KGngsmofwhPuzW2,game47,371,373,"Okay, there you go.",I,7,NA,NA,NA
X3KGngsmofwhPuzW2,game47,373,376,"Now [id25], what do we see in the black box?",I,7,NA,NA,NA
X3KGngsmofwhPuzW2,game47,376,379,It kind of looks like an angel.,id25,7,S,NA,an angel
X3KGngsmofwhPuzW2,game47,379,381,It kind of looks like an angel.,I,7,NA,Y,NA
X3KGngsmofwhPuzW2,game47,381,382,Angel.,id26,7,L,NA,NA
X3KGngsmofwhPuzW2,game47,382,385,Do you see an angel?,I,7,NA,Y,NA
X3KGngsmofwhPuzW2,game47,385,396,That looks like [mumbling] an angel to me.,id26,7,L,NA,NA
X3KGngsmofwhPuzW2,game47,396,399,"Well, if you think so, press it.",I,7,NA,NA,NA
X3KGngsmofwhPuzW2,game47,399,401,Great.,I,7,NA,NA,NA
X3KGngsmofwhPuzW2,game47,401,403,It's an angel.,id26,7,L,NA,NA
X3KGngsmofwhPuzW2,game47,403,405,Let's pass it over.,I,8,NA,NA,NA
X3KGngsmofwhPuzW2,game47,405,408,Now what do we see [id26] in the black box?,I,8,NA,NA,NA
X3KGngsmofwhPuzW2,game47,408,411,A person holding up plate.,id26,8,S,NA,a person holding up a plate
X3KGngsmofwhPuzW2,game47,411,414,A person that's holding up plate.,I,8,NA,Y,NA
X3KGngsmofwhPuzW2,game47,414,417,Great.,I,8,NA,NA,NA
X3KGngsmofwhPuzW2,game47,417,419,There you go.,I,9,NA,NA,NA
X3KGngsmofwhPuzW2,game47,419,423,"[id25], now what do we see?",I,9,NA,NA,NA
X3KGngsmofwhPuzW2,game47,423,425,There's so much glitter on me.,id26,9,L,NA,NA
X3KGngsmofwhPuzW2,game47,425,427,"Oh, is it sand?",id26,9,L,NA,NA
X3KGngsmofwhPuzW2,game47,427,428,Maybe sand.,I,9,NA,NA,NA
X3KGngsmofwhPuzW2,game47,428,435,It kind of looks like someone flying a plane without a cover.,id25,9,S,NA,someone flying a plane without a cover
X3KGngsmofwhPuzW2,game47,435,437,"If you have a match, tap it.",I,9,NA,NA,NA
X3KGngsmofwhPuzW2,game47,437,439,Great.,I,9,NA,NA,NA
X3KGngsmofwhPuzW2,game47,439,441,There you go.,I,9,NA,NA,NA
X3KGngsmofwhPuzW2,game47,441,445,"Now [id26], what do we see in the black box?",I,10,NA,NA,NA
X3KGngsmofwhPuzW2,game47,445,449,I see an angel.,id26,10,S,NA,an angel
X3KGngsmofwhPuzW2,game47,449,451,She sees an angel.,I,10,NA,Y,NA
X3KGngsmofwhPuzW2,game47,451,454,Great.,I,11,NA,NA,NA
X3KGngsmofwhPuzW2,game47,454,457,Now what do we see [id25]?,I,11,NA,NA,NA
X3KGngsmofwhPuzW2,game47,457,466,A person that kind of looks sad without any arms walking away from maybe.,id25,11,S,NA,a person that kind of looks sad without any arms walking away from
X3KGngsmofwhPuzW2,game47,466,469,Great.,I,11,NA,NA,NA
X3KGngsmofwhPuzW2,game47,469,471,There you go.,I,12,NA,NA,NA
X3KGngsmofwhPuzW2,game47,471,473,Now what do we see [id26]?,I,12,NA,NA,NA
X3KGngsmofwhPuzW2,game47,473,481,"I see a person that's flying a plane, but the person is flying a plane.",id26,12,S,NA,a person that’s flying a plane
X3KGngsmofwhPuzW2,game47,481,483,Great.,I,12,NA,NA,NA
X3KGngsmofwhPuzW2,game47,483,486,There you go.,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,486,489,Now what do we see [id25]?,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,489,493,Kind of looks like someone building a funnel.,id25,13,S,NA,someone building a funnel
X3KGngsmofwhPuzW2,game47,493,496,Someone building a funnel.,I,13,NA,Y,NA
X3KGngsmofwhPuzW2,game47,496,500,Great.,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,500,503,There you go.,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,503,505,And we are done with the game.,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,505,507,Thank you guys so much for playing with us.,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,507,508,What about the ice cream?,id26,13,L,NA,NA
X3KGngsmofwhPuzW2,game47,508,510,I mean the cake.,id26,13,L,NA,NA
X3KGngsmofwhPuzW2,game47,510,512,The cake?,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,512,514,The cake that we made last time.,id26,13,L,NA,NA
X3KGngsmofwhPuzW2,game47,514,516,The cake that we made last time.,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,516,518,The cake that we made last time.,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,518,520,The cake that we made last time.,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,520,525,"Oh, we were building a strawberry cherry cake.",I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,525,528,We're going to make a cake again.,id25,13,S,NA,NA
X3KGngsmofwhPuzW2,game47,528,530,I will turn the camera off now.,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,530,532,Do you guys want to say bye bye?,I,13,NA,NA,NA
X3KGngsmofwhPuzW2,game47,532,556,Bye bye.,I,13,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,0,2,Do you guys want to say hi to the camera?,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,3,4,Hi!,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,5,7,So we'll start the game now. Are you guys ready?,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,8,9,Now.,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,10,12,"Yeah, we have some fun games.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,12,15,"So today, we will be playing a matching game.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,15,17,Do you know what a matching game is?,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,18,20,"Uh, we try to match.",id27,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,21,23,We try to match every match.,id27,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,24,26,"Hey, I'm so good at matching games.",id27,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,26,27,Really?,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,27,28,Yeah.,id27,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,28,30,I think I'll tried to beat my mom.,id27,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,30,31,What.,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,31,32,Yeah.,id27,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,32,33,That is so cool.,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,33,35,I did a matching game too.,id28,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,35,36,"Well, that's great.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,36,39,"So today, we'll be playing a matching game and then show you how it works.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,39,41,Why did you get this stuffy?,id27,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,41,42,"Wow, my friends.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,44,46,This is Smurphy.,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,46,47,Say hi to Smurphy.,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,47,48,"Hi, Smurphy.",id28,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,48,49,"Hi, Smurphy.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,49,50,Hi.,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,50,54,"Now, Smurphy really wants to play this matching game today.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,54,56,And he wants to guess.,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,56,60,"So in front of you, you will see two pictures on your screen.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,60,66,"But only one of you, my friends, will see one picture in a black box.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,66,70,And Smurphy wants to guess that picture in the black box.,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,70,71,Okay?,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,71,74,"So, let's listen first.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,74,76,"So let's say, [id28], you have Smurphy, okay?",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,76,81,"If you have Smurphy, you will be guessing the picture in the black box.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,81,88,"If you don't have Murphy, [id27], you will tell [id28] and Smurphy what you see in the black box.",I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,88,89,Okay?,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,89,90,Okay?,I,NA,NA,NA,NA
bcszyeDMyWZqFeMBh,game48,90,91,So let's try.,I,NA,NA,NA,NA
